Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Ariail D.L., Smith K.T., Smith L.M.","50260945600;55384118100;8886080500;","Do United States accountants' personal values match the profession's values (ethics code)?",2020,"Accounting, Auditing and Accountability Journal","33","5",,"1047","1075",,,"10.1108/AAAJ-11-2018-3749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083044575&doi=10.1108%2fAAAJ-11-2018-3749&partnerID=40&md5=692247ce3dd39f2af62f555c2006aa21","Kennesaw State University, Kennesaw, GA, United States; Texas A and M University-Corpus Christi, Corpus Christi, United States","Ariail, D.L., Kennesaw State University, Kennesaw, GA, United States; Smith, K.T., Texas A and M University-Corpus Christi, Corpus Christi, United States; Smith, L.M., Texas A and M University-Corpus Christi, Corpus Christi, United States","Purpose: Congruence of personal values to organizational (the profession) values affects job performance, job satisfaction and ethical behavior. The purpose of this paper is to answer two research questions: (1) what are the personal ethical values of today's leaders in the US accounting profession and (2) are these personal ethical values congruent with the profession's ethical code? Design/methodology/approach: This study uses a survey approach to determine the personal values of US-certified public accounting leaders. The personal values of the Certified Public Accountants (CPA) leaders were measured using the Rokeach Value Survey instrument. Findings: Findings show that for each highly prioritized personal value, there is one or more parallel with the profession's values, as represented by the US American Institute of CPAs ethics code. Research limitations/implications: This study was limited by the time period used. Future studies could include other time periods. This study could be used as a starting point for longitudinal studies to determine if personal values of professional accountants change over time. Practical implications: This paper offers a fresh understanding of the relationship of accountants' personal values to professional values. Social implications: This paper provides insights into the person–organization (P–O) fit of US accountants within their profession. Originality/value: This paper examines the P–O fit of accounting leaders, that is, the congruence of personal values and organizational values. The P–O fit contributes to job performance and job satisfaction. © 2020, Emerald Publishing Limited.","Accounting ethics; Certified Public Accountant (CPA); Personal values; Professional values; Rokeach Value Survey",,"Smith, K.T.; Texas A and M University-Corpus ChristiUnited States; email: katherine.smith@tamucc.edu
Smith, L.M.; Texas A and M University-Corpus ChristiUnited States; email: Lawrence.Smith@tamucc.edu",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85083044575
"Evans S.","57216626449;","Editorial",2020,"Accounting, Auditing and Accountability Journal","33","2",,"496","497",,,"10.1108/AAAJ-02-2020-074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082810592&doi=10.1108%2fAAAJ-02-2020-074&partnerID=40&md5=363daaeb657b6b09a73139f003a80b23",,"Evans, S.",[No abstract available],,,"Evans, S.email: steve.evans@flinders.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Editorial,"Final","",Scopus,2-s2.0-85082810592
"Aitken G.","57216185401;","Three workplace poems",2020,"Accounting, Auditing and Accountability Journal","33","2",,"498","499",,,"10.1108/AAAJ-02-2020-071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082748611&doi=10.1108%2fAAAJ-02-2020-071&partnerID=40&md5=af2912ff270d7ae34bbb9178922fef3a","Adelaide, Australia","Aitken, G., Adelaide, Australia",[No abstract available],,,"Aitken, G.Australia; email: aitkengeoffrey@gmail.com",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Note,"Final","",Scopus,2-s2.0-85082748611
"Barbera C., Guarini E., Steccolini I.","57162853100;56956839900;56224375800;","How do governments cope with austerity? The roles of accounting in shaping governmental financial resilience",2020,"Accounting, Auditing and Accountability Journal","33","3",,"529","558",,3,"10.1108/AAAJ-11-2018-3739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081330297&doi=10.1108%2fAAAJ-11-2018-3739&partnerID=40&md5=fb7ecd6797706667bc0d649010ab17cf","Department of Management, Economics and Quantitative Methods, University of Bergamo, Bergamo, Italy; Department of Business and Law, University of Milano-Bicocca, Milan, Italy; Essex Business School, University of Essex, Colchester, United Kingdom","Barbera, C., Department of Management, Economics and Quantitative Methods, University of Bergamo, Bergamo, Italy; Guarini, E., Department of Business and Law, University of Milano-Bicocca, Milan, Italy; Steccolini, I., Essex Business School, University of Essex, Colchester, United Kingdom","Purpose: Studies on how accounting is involved in financial crises and austerity are limited. The context of austerity provides an interesting opportunity to explore the role of accounting in shaping governmental financial resilience, i.e. the capacity of governments to cope with shocks affecting their financial conditions. Design/methodology/approach: Based on a multiple case analysis of eight Italian municipalities, this paper explores how accounting contributes to the government capacities which are used to anticipate and respond to shocks affecting public finances. Findings: Municipalities cope with financial shocks differently; accounting can support self–regulation and can affect internally-led or externally-led adaptation. Different combinations of anticipatory and coping capacities lead to different responses to shocks. Practical implications: The findings can be useful for public managers, policymakers and oversight bodies for strengthening governmental financial resilience in the face of crises and austerity. Originality/value: The results provide evidence of the conditions, contexts, processes under which accounting becomes a medium which can support both anticipation of and coping with financial shocks, supporting cuts in some cases and resistance in the short run or driving long-term changes intended to maintain public services as much intact as possible. This highlights the existence of different patterns of governmental financial resilience and thus indicates ways of best preserving the service of the public interest. © 2019, Emerald Publishing Limited.","Accounting; Accounting roles; Austerity; Financial resilience; Fiscal crisis; Government; Municipality",,"Barbera, C.; Department of Management, Italy; email: carmela.barbera@unibg.it",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85081330297
"Tsunogaya N., Patel C.","57148330200;16064340500;","The impact of external pressures (gaiatsu) and internal pressures (naiatsu) on Japan's accounting reforms since the late 1990s",2020,"Accounting, Auditing and Accountability Journal","33","4",,"857","886",,,"10.1108/AAAJ-05-2019-4013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081588347&doi=10.1108%2fAAAJ-05-2019-4013&partnerID=40&md5=ff1dd05ce262022ffec3676c238d86b7","Graduate School of Economics, Nagoya University, Nagoya, Japan; Department of Accounting and Corporate Governance, Macquarie University, Sydney, Australia","Tsunogaya, N., Graduate School of Economics, Nagoya University, Nagoya, Japan; Patel, C., Department of Accounting and Corporate Governance, Macquarie University, Sydney, Australia","Purpose: The paper extends the literature by examining the impact of politics, conflicts and compromises resulting from external pressures (gaiatsu, 外圧) and internal pressures (naiatsu, 内圧) on the convergence and globalization of accounting and accountability in Japan. Design/methodology/approach: Using Japan as a case study, it is examined how and why the stimulus for significant accounting reforms arises, how the government manages and reacts to the powerful forces of gaiatsu and how it balances naiatsu among key stakeholders. Findings: The ongoing changes in accounting regulations in Japan are neither the result of an unmediated response to gaiatsu nor the outcome of naiatsu. Rather, Japanese accounting changes are the consequence of complex external interactions and internal compromises. Specifically, Japan demonstrates a repetitive pattern of conflict management, which alters the domestic power balance based on naiatsu, and forces the Japanese government to make compromises to policy changes initiated by gaiatsu. Research limitations/implications: The findings have implications for the development of accounting and accountability, the globalized business world and international accounting research because they challenge claims made by global standards setters that international standards such as International Financial Reporting Standards are superior, are built on so-called “best practices” and are relevant to all countries. Originality/value: Invoking the concepts of gaiatsu and naiatsu is a critical approach to understanding Japan's convergence toward economic liberalism and Anglo-American models of accounting and accountability. © 2020, Emerald Publishing Limited.","Accounting big bang; Gaiatsu (外圧); Global convergence; Japanese generally accepted accounting principles (J-GAAP); Naiatsu (内圧)",,"Tsunogaya, N.; Graduate School of Economics, Japan; email: tsuno@soec.nagoya-u.ac.jp",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85081588347
"Sobkowiak M., Cuckston T., Thomson I.","57214231526;55781203100;8336449300;","Framing sustainable development challenges: accounting for SDG-15 in the UK",2020,"Accounting, Auditing and Accountability Journal","33","7",,"1671","1703",,2,"10.1108/AAAJ-01-2019-3810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081370571&doi=10.1108%2fAAAJ-01-2019-3810&partnerID=40&md5=920e5a2d0271de9c3825f0edf5bab444","Birmingham Business School, University of Birmingham, Birmingham, United Kingdom","Sobkowiak, M., Birmingham Business School, University of Birmingham, Birmingham, United Kingdom; Cuckston, T., Birmingham Business School, University of Birmingham, Birmingham, United Kingdom; Thomson, I., Birmingham Business School, University of Birmingham, Birmingham, United Kingdom","Purpose: This research seeks to explain how a national government becomes capable of constructing an account of its biodiversity performance that is aimed at enabling formulation of policy in pursuit of SDG 15: Life on Land. Design/methodology/approach: The research examines a case study of the construction of the UK government's annual biodiversity report. The case is analysed to explain the process of framing a space in which the SDG-15 challenge of halting biodiversity loss is rendered calculable, such that the government can see and understand its own performance in relation to this challenge. Findings: The construction of UK government's annual biodiversity report relies upon data collected through non-governmental conservation efforts, statistical expertise of a small project group within the government and a governmental structure that drives ongoing evolution of the indicators as actors strive to make these useful for policy formulation. Originality/value: The analysis problematises the SDG approach to accounting for sustainable development, whereby performance indicators have been centrally agreed and universally imposed upon all signatory governments. The analysis suggests that capacity-building efforts for national governments may need to be broader than that envisaged by the 2030 Agenda for Sustainable Development. © 2020, Emerald Publishing Limited.","Biodiversity; Calculability; Framing; Indicators; SDGs; Sustainable development",,"Sobkowiak, M.; Birmingham Business School, United Kingdom; email: M.Sobkowiak@bham.ac.uk",,"Emerald Group Holdings Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85081370571
"Ortas E., Gallego-Álvarez I.","35737853000;24173328300;","Bridging the gap between corporate social responsibility performance and tax aggressiveness: The moderating role of national culture",2020,"Accounting, Auditing and Accountability Journal","33","4",,"825","855",,3,"10.1108/AAAJ-03-2017-2896","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081361975&doi=10.1108%2fAAAJ-03-2017-2896&partnerID=40&md5=93697a6acfb2d824ca944f8947b9e8c0","Department of Accounting and Finance, University of Zaragoza, Zaragoza, Spain; Department of Business Administration, Instituto Multidisciplinar de Empresa (IME), University of Salamanca, Salamanca, Spain","Ortas, E., Department of Accounting and Finance, University of Zaragoza, Zaragoza, Spain; Gallego-Álvarez, I., Department of Business Administration, Instituto Multidisciplinar de Empresa (IME), University of Salamanca, Salamanca, Spain","Purpose: This paper addresses the role of corporate social responsibility (CSR) performance as a potential mechanism for reducing firms' likelihood of engaging in tax aggressiveness (TAG). The paper also contributes to the existing literature by addressing the moderating effect of national cultures on the link between CSR performance and corporate TAG. Design/methodology/approach: The focus is placed on an unbalanced panel of 2,696 companies distributed in 30 countries and seven economic sectors over the period of 2002–2014. Findings: The results provide support for those companies achieving high corporate social performance (CSP), corporate environmental performance (CEP) and corporate governance performance (CGP) being less likely to engage in aggressive tax practices. Finally, the results identify some national cultural dimensions moderating the link between disaggregated measures of CSR performance and firms' TAG. Research limitations/implications: The difficulty of accessing CSR and TAG data for non-listed companies could bias the data set towards a compliant company profile because of the higher visibility. In addition, the use of effective tax rates to examine firms' TAG should be interpreted with some caution. Practical implications: The paper's findings provide unique and useful information for company stakeholders and managers aiming to address the factors that enhance firms' incentives to engage in aggressive tax practices. Originality/value: This paper addresses the multidimensional nature of CSR performance by analysing the links between CSP, CEP and CGP and corporations' TAG. Furthermore, the research addresses the way in which national culture moderates the links between disaggregated measures of CSR performance and corporate TAG. © 2020, Emerald Publishing Limited.","Agency theory; Corporate social responsibility; National culture; Tax aggressiveness",,"Ortas, E.; Department of Accounting and Finance, Spain; email: edortas@unizar.es",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85081361975
"Modell S.","7003347906;","In defence of critical realism: a reply to Baxter and Chua and Andrew and Baker",2020,"Accounting, Auditing and Accountability Journal","33","3",,"666","674",,1,"10.1108/AAAJ-12-2019-4291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081327951&doi=10.1108%2fAAAJ-12-2019-4291&partnerID=40&md5=9d18e6974ff153fa5d14182de901f6b1","Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom","Modell, S., Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom","Purpose: This is a reply to the commentaries by Baxter and Chua (2020) and Andrew and Baker (2020) on a paper previously published in this journal. Design/methodology/approach: This is a conceptual discussion that further clarifies the differences between critical realism (CR), actor–network theory (ANT) and traditional Marxist thought as a basis for critical accounting research. Findings: The relative merits of CR as a basis for critical accounting research are further elucidated in the light of the criticisms raised in the commentaries. In particular, the discussion of its role as a counterweight to the legacy of empiricism that hampers the possibilities of advancing radical social critique and emancipation is further developed. Research limitations/implications: The paper clarifies what CR can and cannot do for the critical accounting project and how it may be further developed as a vehicle for emancipation. Originality/value: The paper extends the debate about what critical accounting research is and could be. © 2020, Emerald Publishing Limited.","Accounting; Actor–network theory; Critical realism; Emancipation; Empiricism; Marxism",,"Modell, S.; Alliance Manchester Business School, United Kingdom; email: sven.modell@mbs.ac.uk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85081327951
"Begkos C., Antonopoulou K.","56398440200;57216336734;","Measuring the unknown: Evaluative practices and performance indicators for digital platforms",2020,"Accounting, Auditing and Accountability Journal","33","3",,"588","619",,1,"10.1108/AAAJ-04-2019-3977","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079467164&doi=10.1108%2fAAAJ-04-2019-3977&partnerID=40&md5=d8e07eecc46c2799152003580822a88e","Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom; University of Sussex, Business School, University of Sussex, Brighton, United Kingdom","Begkos, C., Alliance Manchester Business School, University of Manchester, Manchester, United Kingdom; Antonopoulou, K., University of Sussex, Business School, University of Sussex, Brighton, United Kingdom","Purpose: In the current digital era where online content is riddled with fabricated metrics and rankings, this research aims to investigate the underpinning mechanisms of the calculative practices which actors engage with to evaluate digital platform content in the absence of well-defined performance measures. Design/methodology/approach: The paper focuses on the online, photo-sharing platform Instagram which is devoid of common performance measures such as rankings, ratings and reviews. The authors applied netnographic methods to capture users' actions and interactions at the Greek Instagram community. The authors adopt a practice lens as informed by Schatzki's ‘site ontology’ to capture actors' calculative practices as organised by rules, teleoaffective structures and general and practical understandings. Findings: Platform actors engage in aesthetic and palpable evaluations of other user profiles and their posted content. They employ permissible (e.g., using third-party apps) and illicit (e.g., lobbying and procuring engagement) tactics to measure and manage digital platform performance, fabricate metrics and blur others' evaluations, in pursuit of prestige and material teleologies. Their calculative practices are conditioned by an implicit social etiquette, which permeates the platform both horizontally and vertically. Originality/value: First, the paper captures and theorises the mechanisms which underpin actors' calculative practices for performance measurement in the absence of robust judgement devices. Second, it demonstrates how ambiguous assemblages of material and prestige teleologies, aesthetic and palpable evaluative regimes and implicit rules and practical expertise collectively invoke platform actors' calculative practices and the construction of performance measures. In doing so, it contributes to performance measurement literature via demonstrating how management accounting is implicated in the evaluation of digital platform outputs. Practical implications: The paper provides insight on how platform actors fabricate performance metrics, what they perceive as ‘good’ online content and what constitutes an ‘impactful’ user account or a ‘successful’ social media campaign. Such findings are valuable to management accountants, entrepreneurs and practitioners who seek to evaluate digital platform performance. © 2020, Emerald Publishing Limited.","Digital platforms; Instagram; Performance indicators; Performance measurement; Practice; Social media",,"Begkos, C.; Alliance Manchester Business School, United Kingdom; email: Christos.Begkos@manchester.ac.uk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85079467164
"Sheldon M.D., Jenkins J.G.","57190971601;8445372000;","The influence of firm performance and (level of) assurance on the believability of management's environmental report",2020,"Accounting, Auditing and Accountability Journal","33","3",,"501","528",,4,"10.1108/AAAJ-11-2018-3726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081299650&doi=10.1108%2fAAAJ-11-2018-3726&partnerID=40&md5=c17cbc48f559367a0fb23243b49aec28","Department of Accountancy, John Carroll University, University Heights, OH, United States; Department of Accountancy, Auburn University College of Business, Auburn, AL, United States","Sheldon, M.D., Department of Accountancy, John Carroll University, University Heights, OH, United States; Jenkins, J.G., Department of Accountancy, Auburn University College of Business, Auburn, AL, United States","Purpose: This study empirically examines perceptions of environmental report believability based on a firm's relative performance and level of assurance obtained on environmental activities under the recently clarified and recodified attestation standards in the United States. Design/methodology/approach: The paper uses a 2 × 3 between-subjects experiment to identify differences in 153 non-expert environmental report users' perceptions of report believability based on positive or negative firm performance and (level of) assurance provided by an accounting firm. Findings: Results show a main effect in that negative performance reports are perceived to be more believable than positive performance reports, as driven by negative performance reports being significantly more believable when no assurance is present. The firm performance effect is eliminated once limited or reasonable assurance is provided. Further, positive performance reports with limited, but not reasonable, assurance are perceived to be more believable than reports without assurance. No differences are identified within the negative performance condition. Practical implications: Limited assurance might be used as an impression management tool to enhance the believability of positive performance environmental reports. Users, practitioners, and standard-setters should also be aware that users might believe environmental reports are assured, even when no such assurance has been provided. Originality/value: This paper examines the impact of assured environmental reporting on users that review firms' environmental reports outside of a shareholder/investor role. The study also demonstrates conditions in which firm performance and assurance impact perceptions of report believability. © 2020, Emerald Publishing Limited.","Attestation; Environmental CSR reports; Limited assurance; Reasonable assurance",,"Sheldon, M.D.; Department of Accountancy, United States; email: msheldon@jcu.edu",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85081299650
"Cortese C., Andrew J.","24491433900;7102461478;","Extracting transparency: the process of regulating disclosures for the resources industry",2020,"Accounting, Auditing and Accountability Journal","33","2",,"472","495",,1,"10.1108/AAAJ-11-2017-3226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081242363&doi=10.1108%2fAAAJ-11-2017-3226&partnerID=40&md5=a820630cba23f42bd8c8fa5d8543db7b","School of Accounting, Economics and Finance, University of Wollongong, Wollongong, Australia; The University of Sydney Business School, Sydney, Australia","Cortese, C., School of Accounting, Economics and Finance, University of Wollongong, Wollongong, Australia; Andrew, J., The University of Sydney Business School, Sydney, Australia","Purpose: Multinational resource companies (MRCs) are under pressure to become responsible corporate citizens. In particular, stakeholders are demanding more information about the deals these companies negotiate with the host governments of resource-rich nations, and there is general agreement about the need for industry commitment to transparency and the benefits that a mandatory disclosure regime would bring. This paper examines the production of one attempt to regulate disclosures related to payments between MRCs and the governments of nations with resource wealth: Section 1504 of the Dodd–Frank Act. Design/methodology/approach: Drawing on Boltanski and Thévenot's (2006) Sociology of Worth, the authors examine the comment letters of participants in this process with a view to revealing how stakeholder groups produce justifications to promote their positions vis-à-vis transparency to regulators. Findings: The authors show how justifications were mobilised by various constituents in an effort to shape the definition of transparency and the regulatory architecture that governs disclosure practices. In this case, the collective recognition of desirability of transparency enabled the SEC to suture together the views of constituents to create a shared understanding of the role of the common good as it relates to transparency. Originality/value: This paper explores an alternative approach to the consideration of comment letters advanced during the process of disclosure-related rule-making. The authors show how a sophisticated regulator may be able to draw together elements stemming from different constituents in a way that appeals to a shared sense of the “common good” in order to produce Final Rules. © 2020, Emerald Publishing Limited.","Dodd–Frank Act; EITI; Lobbying; Multinational resources companies; Sociology of worth; Transparency",,"Cortese, C.; School of Accounting, Australia; email: corinne_cortese@uow.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85081242363
"Andrew J., Baker M.","7102461478;7403074504;","For emancipation: a Marxist critique of structure within critical realism",2020,"Accounting, Auditing and Accountability Journal","33","3",,"641","653",,2,"10.1108/AAAJ-11-2019-4251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078898056&doi=10.1108%2fAAAJ-11-2019-4251&partnerID=40&md5=a545416fdb7c71042de38ecec79fc426","Discipline of Accounting, The University of Sydney Business School, Sydney, Australia","Andrew, J., Discipline of Accounting, The University of Sydney Business School, Sydney, Australia; Baker, M., Discipline of Accounting, The University of Sydney Business School, Sydney, Australia","Purpose: The authors critique Modell's proposition that critical realism is useful in elucidating and creating possibilities for emancipation. Design/methodology/approach: The authors begin by outlining Modell's conception of enabling structures. If ‘activated’ by reflexive individuals, these are theorised to be a mechanism through which agents can begin to emancipate themselves. However, the authors argue that emancipation must be contextualised within the material realities of global capitalism, paying particular attention to the shape of inequality and the subjects of exploitation. In doing this, they draw on Marx to pose an alternative view of structure. Findings: In offering a Marxist critique of critical realism, the authors show how capitalist superstructure and base work together to reinforce inequality. In doing this, they highlight the enduring importance of collective action as the engine of emancipation. It is for this reason that they advocate for an emancipatory politics, which is collectively informed outside of, and in conflict with, the logics of capitalism. Research limitations/implications: The authors argue that explicit discussions of capitalism and its structures must be at the centre of critical accounting research, especially when it pertains to emancipation. Originality/value: Given the importance of the conceptual framing of critical accounting research, this article suggests that critical realism has much to offer. That said, the authors draw on Marx to raise a number of important questions about both the nature of structure and the identity of reflexive agents within critical realism. They do this to encourage further debate about the emancipatory possibilities of the critical accounting project and the ideas proposed by Modell (2020). © 2020, Emerald Publishing Limited.","Capitalism; Critical accounting research; Critical realism; Emancipation; Marxism; Reflexivity",,"Baker, M.; Discipline of Accounting, Australia; email: max.baker@sydney.edu.au",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85078898056
"Łada M., Kozarkiewicz A., Haslam J.","57214669813;57214676413;7005340817;","Contending institutional logics, illegitimacy risk and management accounting: A case study analysis of study programme calculations in a Polish public university",2020,"Accounting, Auditing and Accountability Journal","33","4",,"795","824",,,"10.1108/AAAJ-08-2018-3640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078883688&doi=10.1108%2fAAAJ-08-2018-3640&partnerID=40&md5=8f07e5ce44a55d819128128262f751d5","Faculty of Management, AGH University of Science and Technology, Cracow, Poland; Department of Management, University of Sheffield, Sheffield, United Kingdom","Łada, M., Faculty of Management, AGH University of Science and Technology, Cracow, Poland; Kozarkiewicz, A., Faculty of Management, AGH University of Science and Technology, Cracow, Poland; Haslam, J., Department of Management, University of Sheffield, Sheffield, United Kingdom","Purpose: This article explores the influence of duality in institutional logics on internal accounting, with a focus on a Polish public university. More particularly, we answer the research question: how does illegitimacy risk arising from the divergent pressures of the institutional environment impact management accountings in this institution? Design/methodology/approach: This paper seeks to uncover intricacies of notions of internal legitimacy façade, decoupling and counter-coupling in practice. It explores details of organizational responses involving management accounting aimed at reducing illegitimacy risk. Achieving good organizational access, the authors adopt a qualitative case study approach involving contextual appreciation/document analysis/participant observation/discussion with key actors: facilitating building upon theoretical argumentation through finding things out from the field. Findings: The authors uncover and discuss organizational solutions and legitimizing manoeuvres applied, identifying four adaptation tactics in the struggle to support legitimacy that they term ‘ceremonial calculations’, ‘legitimacy labelling’, ‘blackboxing’ and ‘shadow management accounting’. These can be seen in relation to decoupling and counter-coupling. Ceremonial calculations supported the internal façade. Shadow management accounting supported pro-effectiveness. Legitimacy labelling and blackboxing helped bind these two organizational layers, further supporting legitimacy. In interaction the four tactics engendered what can be seen as a ‘counter-coupling’ of management accounting. The authors clarify impacts for management accounting. Research limits/implications: The usual limitations of case research apply for generalizability. Theorizing of management accounting in relation to contradictory logics is advanced. Practical implications: The article illuminates how management accounting can be understood vis-à-vis contradictory logics. Originality value: Elaboration of the tactics and their interaction is a theoretical and empirical contribution. Focus on a Polish university constitutes an empirical contribution. © 2020, Emerald Publishing Limited.","Adaptation tactics; Contending logics; Legitimizing manoeuvres; Management accounting; Neo-institutionalism; Polish case",,"Haslam, J.; Department of Management, United Kingdom; email: J.haslam@sheffield.ac.uk",,"Emerald Group Publishing Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Final","",Scopus,2-s2.0-85078883688
"Vollmer H.","16065246200;","Public value and the planet: accounting in ecological reconstitution",2020,"Accounting, Auditing and Accountability Journal",,,,"","",,,"10.1108/AAAJ-11-2019-4283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098292590&doi=10.1108%2fAAAJ-11-2019-4283&partnerID=40&md5=c9096501b428f827b1af5ca416d81099","Warwick Business School, Coventry, United Kingdom","Vollmer, H., Warwick Business School, Coventry, United Kingdom","Purpose: This paper explores the role of accounting in ecological reconstitution and draws attention to the public value as a topic of strategic interest for developing it. Design/methodology/approach: The process of ecological reconstitution described by Latour in the “Politics of Nature” is traced towards a distinct set of accounting practices. These accounting practices, designated here as full-tax accounting, offer indications of the changing shape and role of accounting in ecological renewal. Findings: Full-tax accounting extends the planetary public towards the inclusion of nonhuman planetarians. It establishes matters of care in multimodal accounts and haunts constitutional processes with the spectre of exclusion. Starting with full-tax accounting, public-value accountants emerge as curators of matters of care. Research limitations/implications: The association of accounting in ecological reconstitution with matters of care highlights the mediating and immersive effects of accounting practice, inviting accounting scholars to explore these effects more systematically. Practical implications: Accountants need to reconsider their stewardship role in relation to the fundamental uncertainties implied in planetary public-value accounting, support the process of ecological reconstitution by associating themselves with matters of care and develop ethics of exclusion. Social implications: Broad alliances among planetary accountants are needed to extend the terms of ecological reconstitution, to gain and preserve attunement to matters of care and defend these attunements, in the atmospheric politics of ecological renewal, against regressive tendencies. Originality/value: In problematising public value, the paper draws attention to a convergence of interests among scholars in accounting, public sector research and the environmental humanities. It presents a case for planetary accounting in ecological reconstitution that calls for participation from across disciplines, professions, arts and environmental activism. © 2020, Emerald Publishing Limited.","Ecological reconstitution; Environmental humanities; Political ecology; Public management; Public value; Social and environmental accounting",,"Vollmer, H.; Warwick Business SchoolUnited Kingdom; email: hendrik.vollmer@wbs.ac.uk",,"Emerald Group Holdings Ltd.",09513574,,,,"English","Account. Audit. Account. J.",Article,"Article in Press","",Scopus,2-s2.0-85098292590
